reduced_formulas,etl,htl,bandgap,device_stack,pce,etl_SMILES,htl_SMILES
C83Cs17H415I300N166Pb99Sn,"['PCBM-60', 'BCP']","['PTAA', 'PFN']",1.520000162079335,"['SLG', 'FTO', 'PTAA', 'PFN', 'Perovskite', 'PCBM-60', 'BCP', 'Ag']",6.35,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']","['CC1=CC(=C(C(=C1)C)N(C2=CC=CC=C2)C3=CC=CC=C3)C', 'CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O']"
C83Cs17H498I300N83Pb100,['TiO2-c'],['Spiro-MeOTAD'],1.6330001741286544,"['SLG', 'FTO', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",18.12,['O=[Ti]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C83H195I65N40Sn20,"['C60', 'LiF']",['PEDOT:PSS'],0.0,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'C60', 'LiF', 'Al']",5.07,"['C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', '[Li+].[F-]']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C83H210I65N25Pb20,"['PCBM-60', 'BCP']",['PTAA'],0.0,"['SLG', 'ITO', 'PTAA', 'Perovskite', 'PCBM-60', 'BCP', 'Ag']",10.8,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['CC1=CC(=C(C(=C1)C)N(C2=CC=CC=C2)C3=CC=CC=C3)C']
C85Cs15H459I300N136Pb100,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'ITO', 'TiO2-c', 'TiO2-mp', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",19.7,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C85Cs15H484I300N111Pb100,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",17.1375,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C87H210I65N25Pb20,"['PCBM-60', 'BCP']",['PEDOT:PSS'],0.0,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'PCBM-60', 'BCP', 'Ag']",11.2,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C87H210I65N25Pb20,"['PCBM-60', 'BCP']",['PTAA'],0.0,"['SLG', 'ITO', 'PTAA', 'Perovskite', 'PCBM-60', 'BCP', 'Ag']",15.1,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['CC1=CC(=C(C(=C1)C)N(C2=CC=CC=C2)C3=CC=CC=C3)C']
C89Cs11H534I300N89Pb100,['TiO2-c'],['Spiro-MeOTAD'],1.6200001727424491,"['SLG', 'FTO', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",17.76,['O=[Ti]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C8Cs2H40I30N16Pb3Sn7,"['C60', 'BCP']",['PEDOT:PSS'],1.350000143952041,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'C60', 'BCP', 'Ag']",13.5,"['C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C8Cs2H40I30N16Pb5Sn5,"['C60', 'BCP']",['PEDOT:PSS'],1.3200001407531068,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'C60', 'BCP', 'Ag']",14.0,"['C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C8Cs2H40I30N16Pb5Sn5,"['PCBM-60', 'bis-C60']",['PEDOT:PSS'],1.300000138620484,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'PCBM-60', 'bis‐C60', 'Ag']",11.63,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C8Cs2H48I30N8Pb5Sn5,"['PCBM-60', 'bis-C60']",['PEDOT:PSS'],1.300000138620484,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'PCBM-60', 'bis‐C60', 'Ag']",7.5,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C8H20I10N4Pb3,"['C60', 'BCP']",['PEDOT:PSS'],1.9200002047317914,"['SLG', 'FTO', 'PEDOT:PSS', 'Perovskite', 'C60', 'BCP', 'Ag']",2.02,"['C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C8H24I4N2Pb,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",2.83,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C8H24I4N2Pb,['ZnO-np'],['PbS-QDs'],0.0,"['SLG', 'ITO', 'ZnO-np', 'Perovskite', 'PbS-QDs', 'MoO3', 'Au', 'Ag']",8.45,['O=[Zn]'],['S=[Pb]']
C8H26I10N4Pb3,"['C60', 'BCP']",['PEDOT:PSS'],1.9900002121959717,"['SLG', 'FTO', 'PEDOT:PSS', 'Perovskite', 'C60', 'BCP', 'Ag']",3.67,"['C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C8H32I16N4Pb5,"['PCBM-60', 'LiF']",['PEDOT:PSS'],1.800000191936055,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'PCBM-60', 'LiF', 'Ag']",7.305,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', '[Li+].[F-]']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C8H40I16N6Pb5,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",12.71,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C8H47I24N9Pb8,['SnO2-np'],['Spiro-MeOTAD'],1.5500001652782696,"['SLG', 'ITO', 'SnO2-np', 'Perovskite', 'Spiro-MeOTAD', 'Au']",18.01,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C8H47I8N9Pb8,"['TiO2-c', 'TiO2-mp']",['HTM'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'HTM', 'Ag']",14.7,"['O=[Ti]=O', 'O=[Ti]=O']",['CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C']
C8H48I24N8Pb3Sn5,"['PCBM-60', 'BCP']",['PEDOT:PSS'],1.2000001279573698,"['SLG', 'FTO', 'PEDOT:PSS', 'Perovskite', 'PCBM-60', 'BCP', 'Ag']",6.74,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C8H48I24N8Pb5Sn3,"['PCBM-60', 'BCP']",['PEDOT:PSS'],1.250000133288927,"['SLG', 'FTO', 'PEDOT:PSS', 'Perovskite', 'PCBM-60', 'BCP', 'Ag']",10.87,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C8H48I24N8Pb7Sn,"['PCBM-60', 'BCP']",['PEDOT:PSS'],1.4200001514162208,"['SLG', 'FTO', 'PEDOT:PSS', 'Perovskite', 'PCBM-60', 'BCP', 'Ag']",13.64,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C90Cs10H513I300N117Pb100,"['SnO2-c', 'C60-SAM']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'SnO2-c', 'C60-SAM', 'Perovskite', 'Spiro-MeOTAD', 'Au']",18.866666666666664,"['O=[Sn]=O', 'CN1CC23C4=C5C6=C7C8=C9C%10=C%11C%12=C%13C%14=C%10C8=C8C%10=C%15C%16=C%17C(=C%14%10)C%13=C%10C%13=C%12C%12=C%11C%11=C9C6=C6C%11=C9C%12=C%11C%13=C%12C%10=C%17C%10=C%16C%13=C(C2(C1C1=CC=C(C=C1)C(=O)O)C1=C%13C%15=C8C7=C51)C1=C%10C%12=C2C%11=C9C(=C64)C3=C21']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C90Cs10H513I300N117Pb100,"['TiO2-c', 'TiO2-mp']",['none'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Carbon']",13.4,"['O=[Ti]=O', 'O=[Ti]=O']",['no_ctl']
C90H251I130N59Pb40,"['C60', 'BCP']",['PEDOT:PSS'],0.0,"['SLG', 'FTO', 'PEDOT:PSS', 'Perovskite', 'C60', 'BCP', 'Ag']",10.03,"['C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C910Cs91H4702I3000N1668Pb1000,['TiO2-c'],['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",16.5,['O=[Ti]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C91Cs10H468I300N169Pb100,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",17.4,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C91Cs3H455I300N182Pb100Rb5,['SnO2-c'],['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'SnO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",15.37,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C91Cs7H457I300N184Pb100,['TiO2-c'],['Spiro-MeOTAD'],1.5300001631456466,"['SLG', 'FTO', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Ag']",17.7,['O=[Ti]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C91Cs9H546I300N91Pb100,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],1.5900001695435149,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",17.8,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C91H210I65N25Pb20,"['PCBM-60', 'BCP']",['PTAA'],0.0,"['SLG', 'ITO', 'PTAA', 'Perovskite', 'PCBM-60', 'BCP', 'Ag']",12.0,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['CC1=CC(=C(C(=C1)C)N(C2=CC=CC=C2)C3=CC=CC=C3)C']
C92Cs8H497I300N147Pb100,"['PCBM-60', 'BCP']",['PEDOT:PSS'],1.5300001631456466,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'PCBM-60', 'BCP', 'Ag']",5.0,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
C93Cs7H465I300N186Pb100,['TiO2-c'],['Spiro-MeOTAD'],1.5300001631456466,"['SLG', 'FTO', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Ag']",16.7,['O=[Ti]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C93Cs7H465I300N186Pb100,['TiO2-c'],['Spiro-MeOTAD'],1.5400001642119578,"['SLG', 'FTO', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",15.4,['O=[Ti]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C94CsH470I300N188Pb100Rb5,['SnO2-c'],['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'SnO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",13.59,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C95Cs5H477I300N192Pb100,"['SnO2-np', 'ZnO-np']",['Spiro-MeOTAD'],0.0,"['SLG', 'ITO', 'SnO2-np', 'ZnO-np', 'Perovskite', 'Spiro-MeOTAD', 'Au']",21.24,"['O=[Sn]=O', 'O=[Zn]']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
C95Cs5H489I300N176Pb100,['TiO2-c'],['Spiro-MeOTAD'],0.0,"['SLG', 'ITO', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",13.73,['O=[Ti]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
